"DateTime","Depth","mod_temp","obs_temp"
2019-05-23,"11",7.90063185377172,8.2
2019-05-23,"2",23.4334754244652,22.7
2019-05-23,"3",18.3571558336745,21.6
2019-05-23,"4",17.0470317688647,18
2019-05-23,"5",16.0810713051432,15.7
2019-05-23,"8",10.0571541691272,9.2
2019-05-23,"9",7.99866136260293,8.6
2019-05-30,"0.1",25.5072748958024,26.5
2019-05-30,"1",25.4962368205083,26.3
2019-05-30,"10",7.97367550985015,8.4
2019-05-30,"11",7.96377319190283,8.2
2019-05-30,"2",22.5621778944469,26
2019-05-30,"3",21.7222692882434,23.7
2019-05-30,"4",18.8218993680313,20.7
2019-05-30,"5",16.8558124672336,15.4
2019-05-30,"6",11.9470672039264,12.5
2019-05-30,"7",10.5256526866204,10.5
2019-05-30,"8",9.95924848684093,9.2
2019-05-30,"9",8.15715321137915,8.7
2019-06-06,"0.1",23.2050197549484,23.7
2019-06-06,"1",23.2039200218572,23.5
2019-06-06,"10",8.05345610785227,9
2019-06-06,"11",8.04216420331656,8.9
2019-06-06,"2",21.6916602564511,23.5
2019-06-06,"3",19.2820538968659,23.5
2019-06-06,"4",18.5320174303853,23.5
2019-06-06,"5",17.4759983560181,16.5
2019-06-06,"6",12.3145019710631,12.3
2019-06-06,"7",10.7912652142964,10.6
2019-06-06,"8",10.1037264915705,9.4
2019-06-06,"9",8.23900806722313,9
2019-06-13,"0.1",22.2277709656382,22.0338
2019-06-13,"1",22.2013363420494,21.8025
2019-06-13,"10",8.37206391690405,8.3423
2019-06-13,"11",8.18475137370914,8.2068
2019-06-13,"2",20.6880007766892,21.7258
2019-06-13,"3",19.2747031048402,21.6697
2019-06-13,"4",19.2653497254708,19.1898
2019-06-13,"5",19.0857348675106,14.0136
2019-06-13,"6",14.7713107665772,11.0518
2019-06-13,"7",11.8935695436733,9.8247
2019-06-13,"8",10.6951758171325,9.0093
2019-06-13,"9",8.97132050369025,8.6355
2019-06-20,"0.1",25.8912199067198,24.5528
2019-06-20,"1",25.6013933455435,24.5424
2019-06-20,"10",8.28316281611703,8.4374
2019-06-20,"11",8.24423947451183,8.4625
2019-06-20,"2",22.4595846066053,24.5389
2019-06-20,"3",21.4350307232046,21.3957
2019-06-20,"4",20.1093837087203,19.6865
2019-06-20,"5",18.4910604323148,13.8699
2019-06-20,"6",12.752320240997,11.8558
2019-06-20,"7",11.4485251362142,10.4964
2019-06-20,"8",10.5325452077095,9.3545
2019-06-20,"9",8.5342241240907,8.7157
2019-06-27,"0.1",26.6661643693329,25.754
2019-06-27,"1",26.64739317364,25.206
2019-06-27,"10",8.35663517343415,8.5338
2019-06-27,"11",8.35486962444093,8.4502
2019-06-27,"2",22.9721485069449,24.5361
2019-06-27,"3",21.7662788176782,23.6103
2019-06-27,"4",21.3808665680853,20.2927
2019-06-27,"5",19.2731521261345,16.2889
2019-06-27,"6",12.2632478448537,12.4535
2019-06-27,"7",11.2278740896299,10.595
2019-06-27,"8",10.5452227366914,9.1857
2019-06-27,"9",8.54043385886155,8.7199
2019-07-03,"0.1",27.736469387341,26.4945
2019-07-03,"1",27.4218781817006,26.4769
2019-07-03,"10",8.45948886263673,8.5416
2019-07-03,"11",8.4608405832576,8.4797
2019-07-03,"2",23.0918451700765,26.3908
2019-07-03,"3",21.3618233641166,26.3421
2019-07-03,"4",21.3618233641166,20.8327
2019-07-03,"5",20.5277204031144,15.4214
2019-07-03,"6",12.2997851212598,12.6982
2019-07-03,"7",11.2606113535764,10.7655
2019-07-03,"8",10.8237732668991,9.3728
2019-07-03,"9",8.55903164632348,8.8494
2019-07-10,"1",27.3757127050519,27.571
2019-07-10,"10",8.62190206444082,8.5525
2019-07-10,"11",8.59754746445861,8.4297
2019-07-10,"2",23.4731814730652,27.3902
2019-07-10,"3",21.9262230379352,25.7954
2019-07-10,"4",21.5894348619771,21.1236
2019-07-10,"5",20.2429556283908,16.0932
2019-07-10,"6",12.9605708558513,12.5341
2019-07-10,"7",11.7176801981081,10.4709
2019-07-10,"8",10.9819189099966,9.3041
2019-07-10,"9",8.89585703157856,8.7907
2019-07-11,"0.1",27.5962130114139,25.7117
2019-07-11,"1",27.3335425178901,27.3463
2019-07-11,"10",8.65321969974848,8.4707
2019-07-11,"11",8.6185446496305,8.4528
2019-07-11,"2",23.4172367111043,27.4726
2019-07-11,"3",22.0218559406184,25.9175
2019-07-11,"4",21.9646480041664,21.2108
2019-07-11,"5",19.9076061080066,16.8678
2019-07-11,"6",13.1156536189281,12.712
2019-07-11,"7",11.7840888264234,10.5685
2019-07-11,"8",10.9611912941624,9.2661
2019-07-11,"9",9.01188945265975,8.7498
2019-07-24,"0.1",25.6483823334596,26.0138
2019-07-24,"1",25.6474285749474,27.0295
2019-07-24,"10",8.86881961265272,8.5503
2019-07-24,"11",8.86914202456229,8.4798
2019-07-24,"2",23.6559288110537,25.7287
2019-07-24,"3",19.8890058692523,25.6653
2019-07-24,"4",19.8890058692523,21.9071
2019-07-24,"5",19.8890058692523,16.7623
2019-07-24,"6",12.9087113787606,13.3267
2019-07-24,"7",11.9435307499327,10.8299
2019-07-24,"8",11.2058077966303,9.3904
2019-07-24,"9",9.05344388355582,8.8789
2019-07-25,"0.1",25.1172364563969,26.2658
2019-07-25,"1",25.0711919359636,26.2474
2019-07-25,"10",8.94272989955545,8.6807
2019-07-25,"11",8.89953577113544,8.463
2019-07-25,"2",21.4961048307776,25.8308
2019-07-25,"3",19.1433046107363,25.6014
2019-07-25,"4",19.1433046107363,22.8695
2019-07-25,"5",18.8411987159618,17.0808
2019-07-25,"6",13.7261505979496,13.9217
2019-07-25,"7",12.2066538620414,11.0167
2019-07-25,"8",11.2686527129625,9.4526
2019-07-25,"9",9.42731621457123,8.8819
2019-08-01,"0.1",26.3751773746147,26.9132
2019-08-01,"1",26.2530263063647,26.7379
2019-08-01,"10",9.0679378023734,8.769
2019-08-01,"11",9.04450466578155,8.714
2019-08-01,"2",22.0829076453595,26.5792
2019-08-01,"3",20.1397225445199,25.6507
2019-08-01,"4",20.1397225445199,22.8162
2019-08-01,"5",19.9489372634685,18.0686
2019-08-01,"6",13.6272633250079,13.4571
2019-08-01,"7",12.4467589784291,11.3305
2019-08-01,"8",11.4959403090488,9.6165
2019-08-01,"9",9.3306721438817,8.97
2019-08-08,"0.1",25.8096365585107,26.9442
2019-08-08,"10",9.47052450120756,8.7824
2019-08-08,"11",9.28375032276871,8.9571
2019-08-08,"2",23.1834676715855,26.7993
2019-08-08,"3",23.1834676715855,26.6975
2019-08-08,"4",22.2308643429153,22.7142
2019-08-08,"5",21.0414612552438,18.4449
2019-08-08,"6",15.6760516611614,13.5378
2019-08-08,"7",13.3235935320297,11.206
2019-08-08,"8",12.1812042485917,9.6973
2019-08-08,"9",10.190953662028,9.1156
2019-08-14,"0.1",27.5452225168019,27.4883
2019-08-14,"1",27.5333937062924,27.3864
2019-08-14,"10",9.34416002707633,8.8182
2019-08-14,"11",9.31200318767209,8.7991
2019-08-14,"2",23.8095892437399,27.2494
2019-08-14,"3",22.9642551150707,26.9558
2019-08-14,"4",22.3379043259317,22.0459
2019-08-14,"5",20.9093871312884,17.7435
2019-08-14,"6",14.4723530802463,14.0387
2019-08-14,"7",13.106363437241,11.6069
2019-08-14,"8",12.0770702042677,10.0269
2019-08-14,"9",9.62908193458584,9.2186
2019-08-22,"0.1",28.1921341757006,30.1973
2019-08-22,"1",27.7602015976586,29.5234
2019-08-22,"10",9.49106318809302,8.975
2019-08-22,"11",9.46664280861886,8.8714
2019-08-22,"2",24.8577445516286,28.6986
2019-08-22,"3",23.6273824952851,28.6148
2019-08-22,"4",23.3877391249428,27.4215
2019-08-22,"5",21.6364274518243,18.5487
2019-08-22,"6",14.3109707371786,15.3216
2019-08-22,"7",13.141547648934,12.1771
2019-08-22,"8",12.2840078876097,10.3736
2019-08-22,"9",9.7556893828381,9.3787
2019-09-04,"0.1",26.4626728062238,28.3132
2019-09-04,"1",26.4611819892556,26.6491
2019-09-04,"10",9.70373159491031,9.111
2019-09-04,"11",9.70001413252071,9.1757
2019-09-04,"2",24.2909656651483,26.1588
2019-09-04,"3",21.9007718871638,25.1227
2019-09-04,"4",21.1113734330496,24.3412
2019-09-04,"5",19.8663001321929,20.0448
2019-09-04,"6",14.1229548672294,15.1333
2019-09-04,"7",13.4150568692158,11.8371
2019-09-04,"8",12.5968774045535,9.892
2019-09-04,"9",9.83017386520041,9.4406
2019-09-20,"0.1",24.6516274397614,23.7523
2019-09-20,"1",24.6515969401217,23.3826
2019-09-20,"10",9.93086488080481,9.1319
2019-09-20,"11",NA,9.1205
2019-09-20,"2",22.7743466418822,23.0575
2019-09-20,"3",21.6049007185756,22.843
2019-09-20,"4",20.8769261991521,22.4368
2019-09-20,"5",18.3422488894446,18.8374
2019-09-20,"6",13.904597882289,14.4786
2019-09-20,"7",13.4541381805906,11.3465
2019-09-20,"8",12.1668525830766,10.0938
2019-09-20,"9",9.97303722129547,9.4688
2019-10-04,"0.1",25.7647202081903,25.8678
2019-10-04,"1",25.7647057196153,25.1493
2019-10-04,"10",10.0824775464605,9.2809
2019-10-04,"11",NA,9.3431
2019-10-04,"2",23.2766007781719,24.774
2019-10-04,"3",21.7141429653969,22.5303
2019-10-04,"4",21.0969422062837,21.2242
2019-10-04,"5",16.6303211921949,16.6822
2019-10-04,"6",13.7546388223893,14.278
2019-10-04,"7",13.6882919968845,11.3261
2019-10-04,"8",11.087763641257,10.0712
2019-10-04,"9",10.0806835921659,9.4669
2019-10-07,"10",10.1060336027659,9.2377
2019-10-07,"11",NA,9.2377
2019-10-07,"3",21.2077366210882,21.2095
2019-10-07,"4",16.6202430961956,20.9557
2019-10-07,"5",15.3908318422068,16.8248
2019-10-07,"6",13.776526285684,13.9193
2019-10-07,"7",13.7331903661669,11.0672
2019-10-07,"8",10.8913593686669,10.0061
2019-10-07,"9",10.1053042793378,9.5091
2019-10-18,"0.1",16.3913706075557,15.549
2019-10-18,"1",16.390690098281,15.4716
2019-10-18,"10",7.03826928706021,9.3056
2019-10-18,"11",NA,9.3056
2019-10-18,"2",14.8850292610703,15.4268
2019-10-18,"3",11.2955994353102,15.4186
2019-10-18,"4",10.7415214090896,15.3841
2019-10-18,"5",7.03826928706021,15.376
2019-10-18,"6",7.03826928706021,15.3327
2019-10-18,"7",7.03826928706021,14.2056
2019-10-18,"8",7.03826928706021,9.8909
2019-10-18,"9",7.03826928706021,9.538
2019-10-28,"0.1",15.3813740257268,14.8336
2019-10-28,"10",9.28363668311939,9.3228
2019-10-28,"11",NA,9.3228
2019-10-28,"2",12.6934102228293,14.6984
2019-10-28,"3",12.6934102228293,14.5723
2019-10-28,"4",10.790449142905,14.5014
2019-10-28,"5",10.078155205084,14.2945
2019-10-28,"6",9.66533938738214,14.1368
2019-10-28,"7",9.66533938738214,13.8396
2019-10-28,"8",9.51727377228967,11.6501
2019-10-28,"9",9.28363668311939,9.6618
2019-11-15,"0.1",8.30036639356234,8.146
2019-11-15,"1",9.87444776947392,8.1309
2019-11-15,"10",7.65503525199827,8.0636
2019-11-15,"11",NA,8.0636
2019-11-15,"2",9.87444776947392,8.1249
2019-11-15,"3",9.87444776947392,8.1219
2019-11-15,"4",9.87444776947392,8.1032
2019-11-15,"5",9.87444776947392,8.0794
2019-11-15,"6",9.87444776563707,8.075
2019-11-15,"7",9.8744412454397,8.0743
2019-11-15,"8",9.76256469877512,8.072
2019-11-15,"9",7.65503525199827,8.0578
2019-12-06,"0.1",0.220117293934616,5.075
2019-12-06,"1",4.95385435329937,5.0431
2019-12-06,"10",4.95385435329937,4.9797
2019-12-06,"11",NA,4.9797
2019-12-06,"2",4.95385435329937,5.0569
2019-12-06,"3",4.95385435329937,5.0465
2019-12-06,"4",4.95385435329937,5.0178
2019-12-06,"5",4.95385435329937,5.0222
2019-12-06,"6",4.95385435329937,5.0074
2019-12-06,"7",4.95385435329937,5.004
2019-12-06,"8",4.95385435329937,4.9793
2019-12-06,"9",4.95385435329937,4.9815
2020-03-16,"0.1",11.5484927180231,9.2
2020-03-16,"1",11.5438998650339,9.2
2020-03-16,"10",3.86649530700364,6.1
2020-03-16,"2",9.10699187232427,9.1
2020-03-16,"3",8.27841948880809,8.1
2020-03-16,"4",8.26981320905452,7.4
2020-03-16,"5",6.6051654772163,7
2020-03-16,"6",3.86649530700364,6.7
2020-03-16,"7",3.86649530700364,6.5
2020-03-16,"8",3.86649530700364,6.2
2020-03-16,"9",3.86649530700364,6.1
2020-05-14,"0.1",16.7739878692695,15.1
2020-05-14,"1",16.7681431074736,14.8
2020-05-14,"10",7.90412359322455,8.5
2020-05-14,"11",7.84585928313657,8.2
2020-05-14,"2",16.5173995009781,14.6
2020-05-14,"3",14.779990696122,14.1
2020-05-14,"4",12.9597476427647,13.5
2020-05-14,"5",11.3726676877997,13.4
2020-05-14,"6",10.0003574657097,13.3
2020-05-14,"7",9.77103293172424,13.1
2020-05-14,"8",9.61577849252796,12.5
2020-05-14,"9",8.08287036438351,9.6
2020-06-04,"0.1",22.8929867925074,24.7
2020-06-04,"1",22.8771119492891,24.5
2020-06-04,"10",8.47151079334244,10
2020-06-04,"11",8.14468421795277,9.9
2020-06-04,"2",18.0230642097205,23
2020-06-04,"3",14.8198706975994,19.1
2020-06-04,"4",13.7089802949208,16.4
2020-06-04,"5",13.2643080251558,14.5
2020-06-04,"6",12.8148093785477,13.8
2020-06-04,"7",11.2647633509227,13.1
2020-06-04,"8",10.7532632781327,12.4
2020-06-04,"9",10.0650533626948,10.7
2020-06-18,"0.1",18.5966898631431,20.0897
2020-06-18,"1",18.5491957677198,19.5206
2020-06-18,"10",12.034269675459,9.798
2020-06-18,"11",9.75135079553749,9.3461
2020-06-18,"2",15.9629297363557,19.2318
2020-06-18,"3",13.8962734826301,17.7374
2020-06-18,"4",13.5290517590044,16.1557
2020-06-18,"5",13.5290517590044,14.6602
2020-06-18,"6",13.5290517590044,13.5287
2020-06-18,"7",13.5290517590044,12.7136
2020-06-18,"8",13.5198664892218,11.7538
2020-06-18,"9",13.5198664892218,10.5665
2020-06-25,"0.1",22.0586197415958,24.6161
2020-06-25,"1",22.029865103716,24.3823
2020-06-25,"10",9.985149569073,9.9804
2020-06-25,"11",8.89432402567901,9.6665
2020-06-25,"2",18.9845012216623,20.7512
2020-06-25,"3",16.6555540424675,18.5491
2020-06-25,"4",15.6887710634339,16.6826
2020-06-25,"5",15.0458423889869,15.1222
2020-06-25,"6",14.9973936478039,13.9054
2020-06-25,"7",13.4954572670203,12.8553
2020-06-25,"8",12.5569629723378,11.6721
2020-06-25,"9",11.3852754246335,10.5136
2020-07-02,"0.1",26.3967531841161,26.4534
2020-07-02,"1",26.3946913364535,26.3156
2020-07-02,"10",8.79450691416883,9.7855
2020-07-02,"11",8.47807347544281,9.374
2020-07-02,"2",25.1814195676471,22.5372
2020-07-02,"3",21.2611146624731,18.6208
2020-07-02,"4",19.0938046415974,16.4142
2020-07-02,"5",18.0913997188596,14.9596
2020-07-02,"6",16.5711629000813,14.1206
2020-07-02,"7",12.3431239919559,12.6717
2020-07-02,"8",11.6099726007288,11.7048
2020-07-02,"9",10.6091498725656,10.7385
2020-07-09,"0.1",30.5690628282605,28.0134
2020-07-09,"1",30.5256541490732,27.8373
2020-07-09,"10",8.61628874303657,9.7208
2020-07-09,"11",8.58359094405683,9.405
2020-07-09,"2",29.7601610038407,24.0356
2020-07-09,"3",24.6271529703641,20.3338
2020-07-09,"4",22.0466262532836,16.7002
2020-07-09,"5",21.0806916708793,14.8293
2020-07-09,"6",16.6843608038797,13.6285
2020-07-09,"7",11.5780678659051,12.4454
2020-07-09,"8",11.3072658434494,11.2109
2020-07-09,"9",10.1523002638864,10.1069
2020-07-17,"0.1",29.9410652016709,27.861
2020-07-17,"1",29.9408897167308,27.9057
2020-07-17,"10",8.83833881115551,9.8878
2020-07-17,"11",8.74530724503116,9.3757
2020-07-17,"2",27.270483145804,27.3551
2020-07-17,"3",22.2293499369332,24.1218
2020-07-17,"4",20.6159647687513,20.9091
2020-07-17,"5",20.1483291455494,16.1029
2020-07-17,"6",17.3266090427825,14.9824
2020-07-17,"7",12.0181149119103,13.0777
2020-07-17,"8",11.4169321184189,11.769
2020-07-17,"9",10.2604742134632,10.493
2020-07-23,"0.1",30.5830385940865,27.2717
2020-07-23,"1",30.4041706920935,27.4803
2020-07-23,"10",9.02526619369564,9.8893
2020-07-23,"11",8.86878332405522,9.7052
2020-07-23,"2",24.7811627014078,27.4563
2020-07-23,"3",21.0842394341661,21.5853
2020-07-23,"4",19.6556212442899,18.7284
2020-07-23,"5",19.6173936033522,14.8068
2020-07-23,"6",17.207928156787,13.296
2020-07-23,"7",12.4304274384894,12.3508
2020-07-23,"8",11.5892093698837,11.1716
2020-07-23,"9",10.525851406967,10.1417
2020-07-30,"0.1",28.545388945465,28.3896
2020-07-30,"1",28.5097911075431,28.1439
2020-07-30,"10",9.27768296810089,9.7138
2020-07-30,"11",9.03396012207527,9.3588
2020-07-30,"2",23.3569397744654,25.7363
2020-07-30,"3",21.0746834467502,22.7603
2020-07-30,"4",20.1871116175893,17.9992
2020-07-30,"5",20.0528227352052,14.3555
2020-07-30,"6",16.9690103020207,12.9718
2020-07-30,"7",13.2922080868622,11.8655
2020-07-30,"8",12.1016185177325,10.8606
2020-07-30,"9",10.679561188922,9.9755
2020-08-06,"0.1",26.5413466444761,26.1451
2020-08-06,"1",26.5141035913743,26.3804
2020-08-06,"10",9.56669645327631,9.6113
2020-08-06,"11",9.2206678519158,9.5718
2020-08-06,"2",22.4531231712864,26.1145
2020-08-06,"3",21.1097614837738,22.8961
2020-08-06,"4",20.4781097192813,17.6654
2020-08-06,"5",20.4280076407588,14.389
2020-08-06,"6",16.9696139822015,12.9708
2020-08-06,"7",13.6261000770881,11.9168
2020-08-06,"8",12.3976389117408,10.7872
2020-08-06,"9",10.9289475317633,10.1436
2020-08-12,"0.1",28.706967896095,27.9247
2020-08-12,"1",28.6983766640172,27.6064
2020-08-12,"10",9.39865496185191,9.7448
2020-08-12,"11",9.29122084889402,9.5
2020-08-12,"2",24.5349641485789,27.2275
2020-08-12,"3",22.4958560061764,24.438
2020-08-12,"4",21.977953186646,17.3591
2020-08-12,"5",21.7573911196026,14.5558
2020-08-12,"6",16.2456973135026,12.7559
2020-08-12,"7",13.2853271750511,11.6416
2020-08-12,"8",12.333906153124,10.6276
2020-08-12,"9",10.4756085040079,10.1148
2020-08-20,"0.1",25.65176856987,24.9584
2020-08-20,"1",25.2805048703568,24.8467
2020-08-20,"10",9.72294572839848,9.9426
2020-08-20,"11",9.47799865904033,9.7342
2020-08-20,"2",23.4404977054431,24.8171
2020-08-20,"3",22.0481547553753,23.2013
2020-08-20,"4",21.7886423447191,18.6537
2020-08-20,"5",21.5592148248069,14.6251
2020-08-20,"6",16.3652892328187,12.5187
2020-08-20,"7",14.0591200968305,11.4261
2020-08-20,"8",12.8385636002327,10.6151
2020-08-20,"9",11.0147860522683,10.3894
2020-08-26,"0.1",28.0932295771862,25.8021
2020-08-26,"1",28.0917884903962,25.7802
2020-08-26,"10",9.57603719629254,10.0609
2020-08-26,"11",9.5545412892683,9.8931
2020-08-26,"2",25.6201852200318,25.4237
2020-08-26,"3",23.4360687537022,23.8891
2020-08-26,"4",23.2111748763908,19.3435
2020-08-26,"5",22.6390807513188,15.1109
2020-08-26,"6",14.7265040772787,12.9104
2020-08-26,"7",13.4247827422691,11.3952
2020-08-26,"8",12.7035504554673,10.7989
2020-08-26,"9",10.3318575997075,10.5952
2020-09-03,"0.1",26.4404363148929,26.4027
2020-09-03,"1",25.716390026704,26.1361
2020-09-03,"10",10.6886883513047,9.8237
2020-09-03,"11",10.0503419378871,9.8453
2020-09-03,"2",21.7345041797461,25.3445
2020-09-03,"3",21.7091509842876,24.1574
2020-09-03,"4",20.8840656369095,18.534
2020-09-03,"5",20.0676949341975,15.5098
2020-09-03,"6",17.3802595275226,13.153
2020-09-03,"7",14.7096803779904,11.7036
2020-09-03,"8",13.2739272777307,10.3769
2020-09-03,"9",12.1120839803844,10.0894
2020-09-16,"0.1",25.0791394741251,22.5514
2020-09-16,"1",25.0791292702253,22.5778
2020-09-16,"10",9.9115462662295,9.8806
2020-09-16,"11",9.89505764083929,9.814
2020-09-16,"2",23.9763071884022,22.5698
2020-09-16,"3",21.6962449444246,22.5316
2020-09-16,"4",21.0080534528464,19.152
2020-09-16,"5",17.8025029249399,15.5194
2020-09-16,"6",15.2094723621264,13.0901
2020-09-16,"7",13.7742244765904,11.765
2020-09-16,"8",13.1341340257474,10.8346
2020-09-16,"9",10.5176805944612,10.3054
2020-10-01,"0.1",19.2837692643624,18.1115
2020-10-01,"1",19.2553083225588,18.0832
2020-10-01,"10",10.5445256370554,10.1179
2020-10-01,"11",10.2963822488987,10.1032
2020-10-01,"2",17.3817698816864,18.0294
2020-10-01,"3",15.8287898981696,18.0105
2020-10-01,"4",12.5774796427757,17.9802
2020-10-01,"5",11.8697334947686,16.6954
2020-10-01,"6",11.8697334947686,13.611
2020-10-01,"7",11.8697334947686,11.5555
2020-10-01,"8",11.8697334947686,10.7698
2020-10-01,"9",11.4086984411497,10.2478
2020-10-14,"0.1",19.2404688512609,17.1977
2020-10-14,"1",18.9791437644358,17.1515
2020-10-14,"10",10.3142239409501,10.3762
2020-10-14,"11",10.2279404199231,10.3925
2020-10-14,"2",16.1187110624193,17.1168
2020-10-14,"3",15.1484245925569,17.1027
2020-10-14,"4",13.657484001662,17.0915
2020-10-14,"5",13.657484001662,17.0132
2020-10-14,"6",13.657484001662,14.8441
2020-10-14,"7",12.9759704116073,12.1277
2020-10-14,"8",12.933537948562,11.0996
2020-10-14,"9",10.6833994943712,10.5277
2020-10-26,"0.1",18.2657076698975,17.0522
2020-10-26,"1",18.2657076688975,16.926
2020-10-26,"10",10.080242479628,10.5529
2020-10-26,"11",10.080242479628,10.3665
2020-10-26,"2",17.3510314910447,16.4678
2020-10-26,"3",15.0447508892467,15.4618
2020-10-26,"4",12.0138695932425,15.3544
2020-10-26,"5",11.5477045343607,15.0872
2020-10-26,"6",11.4996642555465,14.272
2020-10-26,"7",11.501303874039,12.2821
2020-10-26,"8",11.501303874039,10.9383
2020-10-26,"9",10.0900398713381,10.7423
2020-11-10,"0.1",13.9867764036011,14.1287
2020-11-10,"1",13.9838215294146,13.5439
2020-11-10,"10",9.56591135537766,11.3374
2020-11-10,"11",9.56591135537766,11.3094
2020-11-10,"2",13.1129147803133,12.2457
2020-11-10,"3",10.600512078999,11.9534
2020-11-10,"4",10.1420876231051,11.8845
2020-11-10,"5",10.0231925264209,11.8285
2020-11-10,"6",10.0231925264209,11.7651
2020-11-10,"7",10.0231925264209,11.6232
2020-11-10,"8",10.0231925264209,11.5277
2020-11-10,"9",9.56591135537766,11.4398
2021-03-08,"0.1",-0.251944569693603,5.8511
2021-03-08,"1",5.12944799321374,5.9397
2021-03-08,"10",5.08369889630049,5.5617
2021-03-08,"11",5.08369889630049,5.5675
2021-03-08,"2",5.22507632345636,5.6764
2021-03-08,"3",5.15850097995497,5.5761
2021-03-08,"4",5.08369889630049,5.5701
2021-03-08,"5",5.08369889630049,5.5629
2021-03-08,"6",5.08369889630049,5.5555
2021-03-08,"7",5.08369889630049,5.5534
2021-03-08,"8",5.08369889630049,5.5578
2021-03-08,"9",5.08369889630049,5.5618
2021-03-31,"0.1",11.6485307635968,12.259
2021-03-31,"1",11.6476113422856,11.6958
2021-03-31,"10",6.98110058793823,6.4662
2021-03-31,"11",6.98110058793823,6.4662
2021-03-31,"2",11.4176759641406,11.4806
2021-03-31,"3",9.31267760603355,10.6054
2021-03-31,"4",7.80386994021918,10.0124
2021-03-31,"5",7.80386994021918,8.6105
2021-03-31,"6",7.02237919877325,7.4149
2021-03-31,"7",7.02237919877325,6.7814
2021-03-31,"8",7.02237919877325,6.4628
2021-03-31,"9",6.99415725676316,6.4374
2021-04-05,"0.1",10.3051544342913,11.0062
2021-04-05,"1",10.3029632609408,10.267
2021-04-05,"10",5.18672564201092,8.4227
2021-04-05,"11",5.18672564201092,8.4364
2021-04-05,"2",9.99725662692648,10.0986
2021-04-05,"3",8.02488988379924,9.4259
2021-04-05,"4",5.89862146806108,9.3044
2021-04-05,"5",5.32417016550629,9.1954
2021-04-05,"6",5.18672564201092,9.0367
2021-04-05,"7",5.18672564201092,8.878
2021-04-05,"8",5.18672564201092,8.572
2021-04-05,"9",5.18672564201092,8.5059
2021-05-03,"0.1",17.9989799660772,16.5632
2021-05-03,"1",17.9933891821873,16.1312
2021-05-03,"10",7.83494484508189,8.5004
2021-05-03,"11",7.80050961913308,8.5256
2021-05-03,"2",16.6183054200854,15.7261
2021-05-03,"3",13.8945491626223,14.7478
2021-05-03,"4",12.0026347331858,12.7922
2021-05-03,"5",11.4163446042171,10.3115
2021-05-03,"6",10.269083363903,9.715
2021-05-03,"7",9.66805837547772,9.1427
2021-05-03,"8",9.34696104344654,8.8374
2021-05-03,"9",8.21317165561604,8.6069
2021-05-14,"0.1",17.3027537174211,17.2116
2021-05-14,"1",17.2997594567701,17.0242
2021-05-14,"10",7.9781106574197,8.5886
2021-05-14,"11",7.85016583057717,8.3891
2021-05-14,"2",15.9780549216135,16.7705
2021-05-14,"3",13.2855455266615,16.2852
2021-05-14,"4",11.8144714888612,15.0163
2021-05-14,"5",10.4283298867315,12.3379
2021-05-14,"6",10.300206483976,10.1873
2021-05-14,"7",10.1850556308142,9.4611
2021-05-14,"8",10.0207261363426,9.0527
2021-05-14,"9",8.6263771960128,8.797
2021-05-31,"0.1",22.6607278984331,20.6051
2021-05-31,"1",22.6607278984229,20.6332
2021-05-31,"10",7.96745607847715,8.5811
2021-05-31,"11",7.96790967130887,8.5297
2021-05-31,"2",22.6607153489009,20.6084
2021-05-31,"3",19.003176278453,20.6114
2021-05-31,"4",17.4214856414177,16.4212
2021-05-31,"5",16.4559829198166,12.7053
2021-05-31,"6",11.1822929884562,10.619
2021-05-31,"7",10.3435789395549,9.5527
2021-05-31,"8",10.2185012062784,9.1004
2021-05-31,"9",8.11061036248385,8.789
2021-06-15,"0.1",28.7543122561095,26.1
2021-06-15,"1",28.6774355041803,26.1
2021-06-15,"2",26.0912406326643,25.9
2021-06-15,"3",22.2502188393596,25.9
2021-06-15,"4",20.4662362929129,21.1
2021-06-15,"5",19.6457849283673,16.7
2021-06-15,"6",11.5764425269803,13.6
2021-06-15,"7",10.5645356572557,11.7
2021-06-16,"0.1",27.3330009395278,24.8113
2021-06-16,"1",27.3329924713577,24.4963
2021-06-16,"10",8.17155074288418,8.8564
2021-06-16,"11",8.1729334560659,8.643
2021-06-16,"2",25.7208897880987,24.8608
2021-06-16,"3",22.225508643342,24.8438
2021-06-16,"4",20.5995260093291,17.9073
2021-06-16,"5",19.6823139809662,14.5523
2021-06-16,"6",11.7811522647279,12.2039
2021-06-16,"7",10.5891416418218,10.5546
2021-06-16,"8",10.4846661464287,9.226
2021-06-16,"9",8.41796788888206,8.9873
2021-06-28,"0.1",28.267191035544,25.5926
2021-06-28,"1",28.0080232771812,25.3398
2021-06-28,"10",8.37211023819307,8.8374
2021-06-28,"11",8.36670854552136,8.7823
2021-06-28,"2",20.6513364583207,24.6922
2021-06-28,"3",20.4429117370423,23.913
2021-06-28,"4",19.0247576885571,20.7546
2021-06-28,"5",18.0343743685733,14.7389
2021-06-28,"6",12.8810876866319,12.4189
2021-06-28,"7",11.0601710782653,10.9048
2021-06-28,"8",10.649700263079,9.5719
2021-06-28,"9",8.72932918683121,9.135
2021-07-12,"0.1",28.7628811413736,27.7706
2021-07-12,"1",28.6608845750114,26.8756
2021-07-12,"10",8.63619517434643,8.9562
2021-07-12,"11",8.62963228320172,8.9036
