"DateTime","dens.elv_0","dens.elv_0.666626763463401","dens.elv_1.3332535269268","dens.elv_1.9998802903902","dens.elv_2.6665070538536","dens.elv_3.333133817317","dens.elv_3.9997605807804","dens.elv_4.6663873442438","dens.elv_5.3330141077072","dens.elv_5.99964087117061","dens.elv_6.66626763463401","dens.elv_7.33289439809741","dens.elv_7.99952116156081","dens.elv_8.66614792502421","dens.elv_9.33277468848761","dens.elv_9.99940145195101","dens.elv_10.6660282154144","dens.elv_11.3326549788778","dens.elv_11.9992817423412","dens.elv_12.6659085058046"
2011-07-25,999.791990345853,999.791990345853,999.791990345853,999.788694967664,999.741536797044,999.557275452844,999.532938798991,999.505104420353,999.402003667993,998.305550240169,997.761023706634,997.643647878081,997.493780808193,997.272307127129,996.627496671884,996.247493945059,996.084224495784,996.083747960673,NA,NA
2011-07-26,999.790456896705,999.790474684045,999.790577644994,999.788287454232,999.744288062099,999.55236548856,999.531865620608,999.506170607462,999.411339188894,998.279223558366,997.707828735933,997.604624428795,997.439404415542,997.247387108506,996.554748570278,996.14478449122,995.912371652462,995.848256340886,NA,NA
2011-07-27,999.789042212237,999.789042212237,999.789109871913,999.787646545576,999.745884843309,999.547774488158,999.530678841264,999.507153211388,999.420123872559,998.057506296119,997.928391375925,997.812543016549,997.579734672072,997.392744134102,996.955873001105,996.10943609807,995.707901290261,995.650783056265,NA,NA
2011-07-28,999.787497075409,999.787497075409,999.787574404652,999.783644136176,999.722098159332,999.552902125219,999.522766780776,999.496681401254,999.380473057739,998.461160178779,998.109753416765,998.109753416765,998.109753416765,997.958619950863,997.517865268279,996.64557707898,995.764215364702,995.758683749421,NA,NA
2011-07-29,999.782601339573,999.780882702144,999.764831823865,999.719559574599,999.636532489167,999.549570148161,999.479104424533,999.350860893719,999.048586700777,998.554277240328,998.148673844483,998.148673844483,998.148673844483,998.084034365695,997.731238206735,996.922231171367,996.176771457598,995.692270803691,NA,NA
2011-07-30,999.775646567442,999.772556122512,999.750161279389,999.704699697788,999.624260288315,999.524119709582,999.444126949541,999.284440363799,998.899635327589,998.462631085005,998.174304073997,998.174304073997,998.173947572573,998.063029457716,997.834060621205,996.924603785847,996.166403576399,995.976085079491,NA,NA
2011-07-31,999.773447238008,999.770162501213,999.748223334526,999.706805284159,999.626485361764,999.51080897322,999.423976221504,999.263494934853,998.889988731498,998.380532181304,998.181055340885,998.181055340885,998.181055340885,998.028403870198,997.794087318183,997.072035263399,996.288910977866,996.071063630843,NA,NA
2011-08-01,999.774384696964,999.771467014518,999.752383682654,999.716451704422,999.63688265108,999.504636747009,999.417468210585,999.266308902456,998.884779228038,998.316468202178,998.162697688556,998.162582367046,998.110859274767,997.97892575091,997.720141550682,996.699170946252,996.330108639033,996.276216899467,NA,NA
2011-08-02,999.775168125365,999.77285045179,999.757361742989,999.726797218949,999.648999224634,999.5021233846,999.417776500884,999.277319080414,998.890052659807,998.258218761413,998.173513845574,998.140831297831,998.032613047632,997.936993733248,997.51422552934,996.84021424221,996.356145144751,996.352807009254,NA,NA
2011-08-03,999.77522131874,999.773585193938,999.761791354772,999.736568075785,999.661789147706,999.501419833705,999.421780645921,999.291226298352,998.900250558763,998.246437040931,998.144424879862,998.101662861684,997.989207092864,997.879727181411,997.534585815957,996.625271469963,996.387366437536,996.387248464883,NA,NA
2011-08-04,999.774323801451,999.773201226193,999.764246385221,999.742841569332,999.668226934672,999.500434076837,999.425039224283,999.302655875409,998.905060883816,998.216463133366,998.131379950587,998.026602236343,997.934352957737,997.805840251732,997.422308925388,996.746152236071,996.532510753707,996.507158552621,NA,NA
2011-08-05,999.773554066958,999.772963061894,999.766767705701,999.749876087868,999.681968408572,999.499146098693,999.430739527852,999.320315305143,998.941206054741,998.171825869503,998.101299938781,997.993917108403,997.863074792755,997.726826987197,997.211535437951,996.538125467676,996.505545412734,996.505534134753,NA,NA
2011-08-06,999.77227826434,999.772106053755,999.768125760632,999.755016931397,999.692047868122,999.497523182867,999.435830866986,999.33749606619,998.976464412879,998.110832629936,998.039643077695,997.92125930993,997.792034091228,997.663961131329,997.084397727182,996.451173090074,996.317601599746,996.317351343809,NA,NA
2011-08-07,999.770860487621,999.770906823481,999.768595675821,999.758584321906,999.700115294477,999.49526452297,999.44026643575,999.352986684474,999.010214085252,998.047304557739,997.966466280789,997.850913121053,997.708977102244,997.546497110627,996.907318161122,996.258416409684,996.25693179753,996.256931797549,NA,NA
