"DateTime","Depth","mod_wl","obs_wl"
2016-05-21,"0.1",11.1050981845407,11.4714285714286
2016-05-22,"0.1",11.0947124306104,11.4571428571429
2016-05-23,"0.1",11.082897044924,11.4428571428571
2016-05-24,"0.1",11.0704967220545,11.4285714285714
2016-05-25,"0.1",11.0580757160504,11.4142857142857
2016-05-26,"0.1",11.0467667775554,11.4
2016-05-27,"0.1",11.0415552047351,11.3933333333333
2016-05-28,"0.1",11.0362235718919,11.3866666666667
2016-05-29,"0.1",11.0305849309258,11.38
2016-05-30,"0.1",11.0243311536933,11.3733333333333
2016-05-31,"0.1",11.0180834124898,11.3666666666667
2016-06-01,"0.1",11.0122870994524,11.36
2016-06-02,"0.1",11.0063856313825,11.3533333333333
2016-06-03,"0.1",11.0009634175995,11.3466666666667
2016-06-04,"0.1",10.9948537546016,11.34
2016-06-05,"0.1",10.9889315286263,11.3333333333333
2016-06-06,"0.1",10.9830085769269,11.3266666666667
2016-06-07,"0.1",10.9763390404723,11.32
2016-06-08,"0.1",10.9690263098182,11.3133333333333
2016-06-09,"0.1",10.9601005678826,11.3066666666667
2016-06-10,"0.1",10.951257582462,11.3
2016-06-11,"0.1",10.9488805948322,11.3
2016-06-12,"0.1",10.9465521058062,11.3
2016-06-13,"0.1",10.9440427994392,11.3
2016-06-14,"0.1",10.9378540196888,11.3
2016-06-15,"0.1",10.934575119034,11.3
2016-06-16,"0.1",10.9340393029365,11.3
2016-06-17,"0.1",10.9330081789209,11.3
2016-06-18,"0.1",10.9306094257892,11.3
2016-06-19,"0.1",10.9278808924595,11.3
2016-06-20,"0.1",10.9251335419517,11.3
2016-06-21,"0.1",10.9220749440322,11.3
2016-06-22,"0.1",10.9195104623978,11.3
2016-06-23,"0.1",10.9175888698353,11.3
2016-06-24,"0.1",10.915722503015,11.3
2016-06-25,"0.1",10.9144892295176,11.3
2016-06-26,"0.1",10.9128884305273,11.3
2016-06-27,"0.1",10.9114438868167,11.3
2016-06-28,"0.1",10.9100465242537,11.3
2016-06-29,"0.1",10.9080429114367,11.3
2016-06-30,"0.1",10.9046218227752,11.3
2016-07-01,"0.1",10.9017216174828,11.3
2016-07-02,"0.1",10.8998683652661,11.3
2016-07-03,"0.1",10.897227383531,11.3
2016-07-04,"0.1",10.895102810242,11.3
2016-07-05,"0.1",10.8934989206758,11.3
2016-07-06,"0.1",10.891795698539,11.3
2016-07-07,"0.1",10.8896991975041,11.3
2016-07-08,"0.1",10.8913542376584,11.3
2016-07-09,"0.1",10.8967275314295,11.3
2016-07-10,"0.1",10.892103465838,11.3
2016-07-11,"0.1",10.8884596364717,11.3
2016-07-12,"0.1",10.8856833120496,11.3
2016-07-13,"0.1",10.9139572905436,11.3
2016-07-14,"0.1",10.9062473597495,11.2916666666667
2016-07-15,"0.1",10.8951047620979,11.2833333333333
2016-07-16,"0.1",10.883868916303,11.275
2016-07-17,"0.1",10.8744089850713,11.2666666666667
2016-07-18,"0.1",10.8652800521185,11.2583333333333
2016-07-19,"0.1",10.8577197732249,11.25
2016-07-20,"0.1",10.8489148488546,11.2416666666667
2016-07-21,"0.1",10.8395634572314,11.2333333333333
2016-07-22,"0.1",10.8313816303546,11.225
2016-07-23,"0.1",10.8230256003479,11.2166666666667
2016-07-24,"0.1",10.8132128438782,11.2083333333333
2016-07-25,"0.1",10.8046759540113,11.2
2016-07-26,"0.1",10.8086604741165,11.2055555555556
2016-07-27,"0.1",10.8140002355069,11.2111111111111
2016-07-28,"0.1",10.8305156544458,11.2166666666667
2016-07-29,"0.1",10.8341715640726,11.2222222222222
2016-07-30,"0.1",10.8522038761281,11.2277777777778
2016-07-31,"0.1",10.8567929516201,11.2333333333333
2016-08-01,"0.1",10.8737544604051,11.2388888888889
2016-08-02,"0.1",10.8744655670549,11.2444444444444
2016-08-03,"0.1",10.8731668051174,11.25
2016-08-04,"0.1",10.8807323789654,11.2555555555556
2016-08-05,"0.1",10.8863701314456,11.2611111111111
2016-08-06,"0.1",10.8986700086008,11.2666666666667
2016-08-07,"0.1",10.8977619317296,11.2722222222222
2016-08-08,"0.1",10.898050889539,11.2777777777778
2016-08-09,"0.1",10.9039805664722,11.2833333333333
2016-08-10,"0.1",10.9060482614159,11.2888888888889
2016-08-11,"0.1",10.9156491539631,11.2944444444444
2016-08-12,"0.1",10.9164323272688,11.3
2016-08-13,"0.1",10.9084028020321,11.2923076923077
2016-08-14,"0.1",10.9005178955762,11.2846153846154
2016-08-15,"0.1",10.8916983578696,11.2769230769231
2016-08-16,"0.1",10.8946420925811,11.2692307692308
2016-08-17,"0.1",10.8893953055852,11.2615384615385
2016-08-18,"0.1",10.8834555680674,11.2538461538462
2016-08-19,"0.1",10.8743612680099,11.2461538461538
2016-08-20,"0.1",10.8669837182286,11.2384615384615
2016-08-21,"0.1",10.8590358770208,11.2307692307692
2016-08-22,"0.1",10.8532480372829,11.2230769230769
2016-08-23,"0.1",10.843256216042,11.2153846153846
2016-08-24,"0.1",10.8343456474626,11.2076923076923
2016-08-25,"0.1",10.8271060813544,11.2
2016-08-26,"0.1",10.834146986718,11.2111111111111
2016-08-27,"0.1",10.8401644094752,11.2222222222222
2016-08-28,"0.1",10.8466801197503,11.2333333333333
2016-08-29,"0.1",10.85295159708,11.2444444444444
2016-08-30,"0.1",10.8589130878651,11.2555555555556
2016-08-31,"0.1",10.8650797930799,11.2666666666667
2016-09-01,"0.1",10.8747778467165,11.2777777777778
2016-09-02,"0.1",10.8984670531576,11.2888888888889
2016-09-03,"0.1",10.9009112060162,11.3
2016-09-04,"0.1",10.9042258417916,11.3111111111111
2016-09-05,"0.1",10.9089627184302,11.3222222222222
2016-09-06,"0.1",10.9141128219106,11.3333333333333
2016-09-07,"0.1",10.9184676330668,11.3444444444444
2016-09-08,"0.1",10.9243443728788,11.3555555555556
2016-09-09,"0.1",10.9297887010946,11.3666666666667
2016-09-10,"0.1",10.9360577093878,11.3777777777778
2016-09-11,"0.1",10.9426673533304,11.3888888888889
2016-09-12,"0.1",10.9473753126175,11.4
2016-09-13,"0.1",10.9527896465689,11.4111111111111
2016-09-14,"0.1",10.9594279452732,11.4222222222222
2016-09-15,"0.1",10.9659576612541,11.4333333333333
2016-09-16,"0.1",10.9707398235439,11.4444444444444
