#Variables:
#tasmax_bcc-csm1-1_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_bcc-csm1-1-m_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_BNU-ESM_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CanESM2_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CCSM4_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_CSIRO-Mk3-6-0_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_GFDL-ESM2G_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmax_HadGEM2-CC365_rcp85(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 37.3438 Latitude, -79.8438 Longitude (closest value to Latitude:37.3149, Longitude:-79.82) "
#Original Data File(s):
#macav2livneh_tasmax_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#macav2livneh_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily_aggregated.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)"
""
yyyy-mm-dd,tasmax_bcc-csm1-1_rcp85(K),tasmax_bcc-csm1-1-m_rcp85(K),tasmax_BNU-ESM_rcp85(K),tasmax_CanESM2_rcp85(K),tasmax_CCSM4_rcp85(K),tasmax_CNRM-CM5_rcp85(K),tasmax_CSIRO-Mk3-6-0_rcp85(K),tasmax_GFDL-ESM2M_rcp85(K),tasmax_GFDL-ESM2G_rcp85(K),tasmax_HadGEM2-CC365_rcp85(K)
2084-03-23,287.331116,288.720673,294.887787,301.973724,295.469177,302.648254,294.913086,302.097656,281.504303,285.669098
2084-03-24,288.744202,286.281067,288.302429,297.411407,290.925568,303.307831,298.443115,301.734192,281.875519,288.857819
2084-03-25,290.885132,291.323578,289.422394,299.354797,292.899536,302.965271,300.140656,302.425415,290.569427,289.969696
2084-03-26,286.652679,290.034943,299.175568,294.608307,288.722198,293.592865,300.350433,287.420441,290.270538,292.546722
2084-03-27,285.570801,295.938995,303.318512,285.675323,283.727081,288.220062,300.885895,298.800354,286.953033,285.632629
2084-03-28,290.436249,297.838043,303.461609,285.771942,293.559875,282.091736,291.602417,292.701477,284.545074,289.195526
2084-03-29,289.325500,294.697418,296.928436,288.813599,284.094757,289.506775,295.852234,284.380157,282.196198,289.258545
2084-03-30,295.546814,291.368744,292.512634,284.348114,284.639038,297.644897,295.085052,293.485657,286.031219,286.664032
2084-03-31,290.529083,290.387268,298.226715,285.785431,290.198578,288.975006,296.585693,295.802277,293.799347,291.013916
2084-04-01,293.550903,283.961914,299.847748,293.154480,293.954468,287.411469,294.607330,293.980072,297.253052,291.608673
2084-04-02,297.810699,291.876312,300.757324,296.321625,296.412720,290.013641,297.059845,291.188202,300.113953,288.660065
2084-04-03,294.867218,297.772461,299.179688,296.217957,298.111115,293.905182,296.061768,291.200012,296.668213,295.490387
2084-04-04,301.501770,300.011505,300.143219,295.224060,304.489685,285.216339,295.382935,289.193909,297.864990,288.043274
2084-04-05,298.562653,301.671753,296.438324,291.972443,297.320892,292.530334,296.692688,293.413391,298.129028,288.717072
2084-04-06,293.172363,298.239563,295.425537,296.404297,300.951752,297.399872,293.798767,295.634033,297.847504,293.107452
2084-04-07,286.823761,290.438538,292.532776,298.864868,292.740204,295.375946,296.161133,295.341003,299.731018,294.291534
2084-04-08,292.259064,289.921509,300.469940,297.347809,299.812042,300.170380,300.620667,299.652771,296.131409,296.502411
2084-04-09,299.387451,296.411285,299.043488,291.428467,297.421661,294.617157,291.730927,298.808777,295.613464,297.807159
2084-04-10,298.201538,300.132111,296.110016,294.641235,294.846893,289.083099,290.566956,293.930939,294.611603,296.535156
2084-04-11,291.894684,296.604828,296.737457,295.889679,293.093628,287.121185,294.654755,299.117859,299.290497,294.476318
2084-04-12,298.207153,294.863586,293.826996,290.627686,294.714081,291.607605,298.492676,303.159180,301.826294,294.429474
2084-04-13,300.822266,292.965576,299.620514,296.291870,294.724426,294.005157,295.144257,301.186737,293.915802,298.744507
2084-04-14,296.825470,300.503998,301.180878,289.618744,300.307556,298.175415,294.951538,298.460693,291.147125,300.825287
2084-04-15,288.637268,300.486694,295.101868,292.906799,298.961609,296.392822,301.119934,285.728516,295.759491,307.486176
2084-04-16,295.336792,302.318970,300.374847,296.421387,298.116943,285.863861,304.789276,279.828979,300.021667,309.668182
2084-04-17,294.745819,303.545715,289.514099,293.357727,293.176483,287.988464,301.487305,284.875732,296.046356,309.731934
2084-04-18,297.991943,300.957611,293.099518,295.271637,295.281555,288.085144,295.936920,298.737518,299.684113,305.000549
2084-04-19,296.995941,293.977966,298.094818,300.985199,290.274780,292.019409,307.245575,302.823792,302.588593,304.823364
2084-04-20,300.759399,300.053711,300.652649,304.148163,287.458221,296.567474,309.388397,304.050415,304.476440,300.773529
2084-04-21,296.167786,296.689850,298.436798,303.178833,301.482208,288.140381,304.703369,303.954742,303.231934,300.782043
2084-04-22,300.789948,300.493073,300.909119,298.358612,289.705261,287.642426,303.689301,302.918243,301.481995,301.939423
2084-04-23,301.226105,295.093201,293.595947,298.250610,290.526093,291.875153,300.917389,303.618835,299.134857,299.033844
2084-04-24,300.878876,292.068176,291.977203,299.238007,300.347137,296.603760,293.745361,306.525848,299.724457,297.765900
2084-04-25,296.820953,288.745880,294.913147,302.073669,292.773804,298.034271,296.994690,307.433899,302.458984,299.953003
2084-04-26,297.105774,288.973175,296.972290,295.468475,293.114044,299.087769,301.651764,307.005341,302.179291,297.772156
2084-04-27,295.845245,286.310272,293.393524,300.977295,298.490692,294.075928,300.136993,308.644928,301.909454,296.886017
2084-04-28,303.126068,279.367004,303.476166,307.512451,305.614563,296.270355,301.741608,308.570648,300.595764,294.687714
2084-04-29,305.687378,293.935272,300.105621,310.298798,308.972473,297.994110,303.116638,308.461212,296.804535,300.824402
2084-04-30,308.042267,295.417542,295.440674,307.520477,307.265411,299.275177,309.749359,305.966003,301.157196,306.733795
2084-05-01,304.693329,285.063171,293.912445,305.564117,308.108276,298.823608,307.196533,301.515686,305.153717,303.315460
2084-05-02,307.118866,283.195801,295.514740,301.115448,305.978424,300.780792,309.260742,299.674988,304.237793,300.675537
2084-05-03,308.097778,294.041840,295.894897,302.617371,303.756744,300.290253,308.524902,301.222839,303.753357,300.792755
2084-05-04,308.301117,290.817139,297.547241,301.547119,297.887451,297.245300,309.665985,303.109711,303.901093,297.607117
2084-05-05,302.295563,294.879883,297.018890,298.249451,305.168152,299.241272,307.530640,298.862823,304.947845,295.035950
2084-05-06,299.099121,297.570007,297.208923,307.636383,300.686371,298.984741,308.721802,299.105713,299.727631,299.001587
2084-05-07,299.999969,298.280243,300.220276,310.379669,297.035034,300.661621,307.286224,304.627777,296.370758,300.153564
2084-05-08,307.600037,302.005829,305.649017,309.704895,300.904724,298.019470,300.593292,303.326874,291.900848,300.283844
2084-05-09,302.519653,298.694550,303.924103,308.056732,306.674438,298.195923,297.128815,298.704529,295.334778,300.402863
2084-05-10,301.576691,297.445892,300.888062,296.127777,308.491791,299.272705,298.809113,301.721008,300.006989,298.738281
2084-05-11,303.098755,302.879059,301.100800,297.489655,303.022980,300.264435,301.574341,301.685150,293.947754,297.462402
2084-05-12,305.052765,299.498016,300.566467,301.898712,307.081696,296.903442,303.313934,298.863708,294.074005,303.197845
2084-05-13,300.796692,295.865967,299.823120,299.347565,305.264740,299.394623,305.523132,296.016113,296.065369,306.147003
2084-05-14,306.734619,295.881897,297.159729,302.892120,306.306732,297.548950,306.484436,299.378998,287.800873,307.584503
2084-05-15,303.880859,301.782593,298.158997,304.024567,303.237213,298.535858,309.275970,300.194763,285.452972,307.218750
2084-05-16,295.485779,302.773865,303.346191,301.535950,311.244263,296.242889,304.561432,300.213348,281.844543,302.791656
2084-05-17,299.437958,300.698914,295.375122,301.778351,312.292480,299.227783,303.966614,302.155579,290.497742,300.661316
2084-05-18,304.877472,300.944061,289.063416,305.206726,302.897003,298.600800,303.802246,299.731079,297.217346,307.018951
2084-05-19,302.764221,298.982574,295.282623,299.617462,293.215271,302.046844,301.942627,297.922302,290.507202,310.464539
2084-05-20,299.547546,301.032349,302.615845,294.268066,303.772125,301.183197,296.118256,298.260559,301.468567,309.929871
2084-05-21,294.779785,305.892517,306.200226,302.512085,302.914703,298.965027,298.979431,296.436676,301.584747,310.183563
2084-05-22,293.472900,304.192078,302.596802,303.766327,303.112366,305.870514,294.225708,295.809845,302.936218,310.436157
2084-05-23,297.621735,299.875397,301.380127,304.125000,303.778412,305.653381,294.617462,296.540466,305.178802,306.340790
2084-05-24,299.749664,292.732788,301.307404,303.075104,303.885223,303.681580,300.208923,298.006561,304.896729,304.679260
2084-05-25,300.970795,299.475464,302.629425,307.158752,303.495575,307.377777,304.351135,300.817902,306.839630,301.944183
2084-05-26,300.322876,301.097870,303.941132,306.123993,304.705048,304.814545,302.237457,302.326508,307.790863,308.853912
2084-05-27,302.492950,298.701111,307.183502,307.685120,304.579987,302.969360,297.608368,304.344391,309.118225,308.332611
2084-05-28,311.361084,302.231232,308.546600,306.290436,304.160370,299.306763,299.491730,303.991272,307.018616,301.150604
2084-05-29,311.112244,305.674805,309.389038,306.230499,303.424011,301.815155,299.826080,304.820953,307.896271,301.402954
2084-05-30,311.970520,303.998749,310.164703,311.424530,303.198639,306.096375,302.957458,301.221130,306.326752,306.216583
2084-05-31,309.995056,301.166138,309.075043,310.341034,306.300934,304.538330,301.910645,297.850555,306.698059,307.308411
2084-06-01,307.301117,302.012848,311.650177,307.279327,310.219025,302.454010,305.026093,299.479858,306.740021,309.757172
2084-06-02,303.648376,304.675507,308.958618,302.956268,308.457489,305.244751,306.726013,298.509308,304.664612,311.132294
2084-06-03,303.226868,305.011658,308.499390,303.898315,311.306732,304.618530,308.242432,301.873749,301.220734,308.868774
2084-06-04,303.295502,303.918762,307.719025,306.207062,308.641174,302.376953,307.811554,304.234070,298.562531,308.615570
2084-06-05,306.049744,303.957886,303.830048,305.567993,303.347137,298.238861,304.364838,305.314514,305.686920,307.225891
2084-06-06,312.912292,308.405151,305.247742,303.128998,306.720551,296.790527,300.187469,306.563629,304.481201,311.881012
2084-06-07,309.576141,308.864136,307.921844,310.429260,302.877625,301.288452,305.167572,308.178558,305.023834,306.248108
2084-06-08,310.223755,310.939911,309.288116,311.868591,305.302917,298.944183,309.450836,309.218933,305.638031,299.511353
2084-06-09,304.289093,306.036346,309.227234,311.348816,307.770050,300.594604,306.562988,304.761200,306.658142,294.987061
2084-06-10,305.247772,306.214691,306.368988,313.587921,306.382202,301.935638,299.291199,303.276337,308.224854,296.674469
2084-06-11,307.742065,309.497498,304.940582,310.789642,304.472778,304.217560,295.533173,305.746063,305.214081,296.657227
2084-06-12,309.787781,307.820526,306.475464,311.651733,303.148529,305.450165,297.189514,303.717499,303.301941,305.462097
2084-06-13,313.922058,305.000092,307.719879,311.765961,306.878082,302.161896,306.254211,304.910217,304.721558,315.188385
2084-06-14,310.696350,295.211121,304.838226,313.204010,307.651062,304.982147,309.247314,305.085083,304.833710,318.065979
2084-06-15,307.546814,305.116180,302.206055,309.357178,302.824615,305.022552,303.287506,303.862396,306.722900,314.135193
2084-06-16,299.224792,301.724884,305.615631,312.515625,304.533081,307.097809,301.195740,308.979980,305.011414,317.827332
2084-06-17,293.492950,303.816681,306.221405,300.923553,309.339081,305.917023,303.108246,304.138580,301.251251,315.573334
2084-06-18,296.964722,304.284973,304.473572,305.694794,315.312836,303.941101,305.388672,299.988892,298.648529,313.854095
2084-06-19,297.506042,303.550537,307.342377,306.759583,318.225067,302.807556,303.026062,299.825928,292.987061,308.150238
2084-06-20,300.480469,306.601807,306.674652,308.965363,316.749969,305.490112,296.923462,303.271332,298.544739,306.734039
2084-06-21,299.414886,306.881592,308.426392,312.461670,311.123138,305.357086,296.745636,306.265045,304.063416,311.655212
2084-06-22,300.763763,302.914215,307.865570,311.391907,310.362823,307.100220,304.071869,308.903809,305.157196,313.466309
2084-06-23,306.742615,297.564087,309.349121,304.365845,310.755463,310.000732,304.999176,308.039581,305.022156,311.370422
2084-06-24,306.522797,303.668243,308.192261,309.833923,313.064240,309.287140,306.211151,309.328491,305.907074,310.127869
2084-06-25,302.682709,297.691772,307.316528,311.366241,315.809509,314.502075,305.709808,307.596893,307.042389,307.153839
2084-06-26,304.280457,299.832367,306.987549,313.183990,314.609772,312.867706,309.035065,305.644775,307.015106,301.716064
2084-06-27,306.825439,305.669067,308.680237,313.155670,319.201080,311.114105,307.375793,306.213928,306.480103,308.868408
2084-06-28,308.350647,305.891907,308.566345,312.604248,314.934814,306.982391,309.100677,309.348114,306.681030,311.496674
2084-06-29,308.836212,302.844208,309.340363,314.513000,312.153564,307.477722,308.762115,311.132629,305.842133,314.442932
2084-06-30,310.833923,302.496399,309.474701,314.314728,312.215668,305.743225,304.681274,309.991516,304.186676,310.897949
2084-07-01,309.837280,305.332977,309.510437,316.011597,318.176270,303.972473,304.608704,309.786865,305.618195,305.525360
2084-07-02,310.110321,308.059814,305.286133,313.205353,314.974670,308.113892,308.621002,308.876801,306.335052,305.074249
2084-07-03,310.362335,309.901459,298.167419,311.168335,306.219696,305.851379,307.213684,305.692078,305.829803,305.947357
2084-07-04,314.887665,310.437866,301.034637,308.925568,306.368835,308.041687,306.267700,307.524017,307.307739,310.929596
2084-07-05,314.753662,309.055145,304.818268,309.527924,308.278534,308.205322,307.872406,310.322266,305.240845,313.693115
2084-07-06,308.892120,308.933136,303.890747,310.486023,310.256927,306.861725,307.701691,311.827087,305.333801,312.982910
2084-07-07,312.565948,311.839844,306.043823,310.164001,305.672089,307.348175,303.759277,310.371521,303.039307,311.933685
2084-07-08,310.931274,305.487427,304.882416,313.231750,306.105347,304.773132,302.911804,310.130096,305.709137,309.674713
2084-07-09,315.483521,306.046112,308.226715,313.028198,307.909760,303.546753,302.565643,314.134277,307.317871,307.756622
2084-07-10,321.737579,306.548615,309.134369,311.821136,308.568787,304.300812,305.285126,315.415680,304.835022,311.315918
2084-07-11,316.888306,307.435150,308.898285,311.676697,311.942749,308.181854,307.765228,314.837585,305.371948,314.275208
2084-07-12,315.374725,305.909821,307.061401,312.629944,308.809204,308.573517,309.740417,312.427277,307.633026,315.821838
2084-07-13,314.690948,307.099701,304.920563,314.887482,305.740051,308.066620,310.050995,313.194580,308.312622,313.530060
2084-07-14,312.854767,306.213501,304.307373,312.047241,308.494141,306.658569,307.175140,310.478271,308.478333,308.481079
2084-07-15,311.152802,305.624573,303.900360,308.657837,310.043213,306.731659,308.052673,308.251709,307.217499,304.769379
2084-07-16,310.771088,301.207428,306.509888,308.822723,307.655273,308.959869,307.671997,300.722839,304.636505,304.018036
2084-07-17,312.554718,299.327148,299.707001,308.815186,303.304565,306.038330,308.395660,295.705933,304.674011,304.256653
2084-07-18,312.787354,306.632080,304.687408,307.422455,306.985321,303.445038,306.591400,294.630402,304.606049,305.722931
2084-07-19,309.754059,309.064331,305.392395,308.441101,306.102783,304.725067,308.270386,294.308502,305.209473,307.032867
2084-07-20,310.980774,309.682709,306.630829,306.837372,302.608643,308.087524,305.339111,295.571503,305.028229,310.159760
2084-07-21,310.275757,306.944305,304.864441,307.378998,304.113342,309.535522,306.404816,305.257080,305.699066,309.887787
2084-07-22,311.363464,308.195709,299.088440,307.825562,305.188080,309.554657,307.974579,307.810791,305.729309,312.551514
2084-07-23,312.185974,309.362915,308.529236,308.239746,308.702301,310.195557,308.564240,305.592957,306.959045,308.844727
2084-07-24,309.864105,307.303680,308.006226,309.053375,303.815826,309.258728,307.877594,301.786102,305.744324,310.755676
2084-07-25,307.818512,310.345001,309.026520,311.914856,308.055450,306.776215,306.304688,303.430634,308.932800,312.992004
2084-07-26,309.261536,309.636444,308.523071,309.950867,306.713898,308.433868,307.054504,304.858765,310.447815,310.071594
2084-07-27,310.534302,308.886261,309.175446,308.614136,312.351440,311.342468,311.860046,306.663330,309.557343,309.424469
2084-07-28,311.911041,310.286041,311.337311,308.422241,311.874512,311.942963,311.466980,305.430878,309.765656,304.803986
2084-07-29,306.392639,310.114258,309.217560,307.837921,309.303589,310.201508,311.119293,301.580688,309.617706,301.138519
2084-07-30,306.553314,307.045044,308.519318,304.791473,308.797852,313.557251,309.901886,304.102539,309.792023,306.171661
2084-07-31,305.990112,307.530914,307.740662,306.417084,311.469879,312.699066,314.992279,306.220215,310.740326,308.124817
2084-08-01,305.825867,309.629517,307.519104,306.536255,308.070496,312.030121,314.834778,304.421814,307.925598,310.215790
2084-08-02,305.159576,311.421265,308.263489,301.479736,308.781769,309.111938,315.325500,304.194000,310.211731,313.968170
2084-08-03,306.204132,310.850128,310.697998,303.315155,305.786377,308.019348,312.656677,305.003235,310.958160,313.733734
2084-08-04,303.713776,311.390564,310.060089,303.291016,304.762726,309.556000,309.320129,305.580231,311.032837,317.115356
2084-08-05,309.182800,309.983765,307.656281,303.472565,307.236755,307.897949,309.427704,306.914307,307.241577,317.418915
2084-08-06,308.930237,307.748840,306.698395,304.880859,305.035522,303.262238,311.404144,307.467255,306.519562,317.628357
2084-08-07,308.373566,307.279663,307.778748,306.834076,303.087830,300.530457,312.675079,307.768280,306.196350,319.073608
2084-08-08,307.219635,312.204193,308.006897,309.919250,307.095612,304.939484,310.619385,308.372253,307.490112,316.734344
2084-08-09,306.661041,309.619324,306.929474,308.789825,300.127411,304.587494,306.303101,306.314758,308.113708,312.903015
2084-08-10,306.426788,306.286530,307.057007,309.098602,305.332275,304.481873,305.047119,305.840546,309.676117,309.757294
2084-08-11,306.671295,307.367920,308.704956,309.856720,304.785522,305.275818,304.649323,308.998871,311.077576,306.864014
2084-08-12,308.521606,309.178925,308.912109,309.611328,308.665985,306.197296,304.938843,307.321777,311.634247,305.039429
2084-08-13,308.497498,310.681152,308.686005,309.084778,305.353699,306.725525,302.011993,309.777710,308.170990,308.340118
2084-08-14,308.737030,311.481506,310.735168,310.024200,308.849823,301.129517,302.535095,309.383698,309.026642,311.860046
2084-08-15,307.572357,309.834686,310.464325,307.968109,310.078430,303.796692,304.924835,309.903564,308.733368,310.359314
2084-08-16,309.956085,312.476044,307.660797,307.344269,305.269592,305.525665,306.876953,305.333557,309.007629,316.007202
2084-08-17,311.289673,313.113312,305.449829,307.410583,310.137390,308.210510,307.845367,301.899017,308.424377,313.502350
2084-08-18,309.135071,306.752991,304.352478,306.952942,312.179352,309.648102,302.724731,302.854706,311.081055,310.921204
2084-08-19,313.042389,306.131317,306.751434,305.923340,309.619598,308.626862,305.916504,298.786194,309.838013,309.079742
2084-08-20,310.968781,307.710846,305.414490,306.372467,315.189728,310.756927,305.833221,301.529541,309.992798,311.122375
2084-08-21,309.602997,310.684540,305.962677,307.945251,318.070862,303.781799,302.207184,303.682617,309.660217,315.149689
2084-08-22,308.651855,313.424316,306.296631,306.610596,318.531677,303.163361,302.713928,302.887726,310.257172,317.183899
2084-08-23,306.281555,311.289337,308.203827,306.799377,317.795929,304.558289,298.920990,304.022766,308.389587,313.113098
2084-08-24,305.856720,306.268768,306.727966,310.360596,306.836578,310.009308,300.366516,304.387238,307.298645,309.740997
2084-08-25,307.026886,306.446014,306.079620,311.400940,301.910248,311.030090,303.840424,302.912292,306.479248,311.661682
2084-08-26,306.252594,308.676758,305.904083,308.692322,303.957733,308.563141,306.496063,303.604248,305.391113,314.816254
2084-08-27,307.052795,309.863068,306.852692,310.540375,308.239594,305.794617,307.059204,300.438477,305.025391,316.636475
2084-08-28,309.126190,311.384857,306.954315,311.592468,310.152313,298.500580,307.358307,301.145508,304.577393,315.188171
2084-08-29,308.329529,312.278290,308.445068,311.045532,309.759583,303.308136,307.130951,301.694427,306.160156,316.740082
2084-08-30,301.387482,309.613647,307.989441,310.867706,307.931000,304.423645,309.590820,303.154755,304.996033,310.018372
2084-08-31,304.441925,308.590271,304.616028,312.398865,300.735046,303.392853,309.000671,304.390686,303.717438,304.604797
2084-09-01,307.171753,310.237976,302.448975,315.176300,306.689819,305.816284,307.082642,304.469177,304.173889,308.443726
2084-09-02,309.860168,309.392639,301.311279,312.914276,309.156708,306.647308,305.775726,306.347565,304.482635,310.299194
2084-09-03,310.350281,311.551178,305.384094,311.280334,309.485443,306.994598,306.762665,308.814392,306.158569,311.780823
2084-09-04,309.509888,311.163757,307.369537,311.601837,311.968628,309.312897,304.924896,306.555542,305.358643,313.915741
2084-09-05,308.884857,309.736267,306.651093,309.344086,310.608490,310.196045,303.843964,308.485687,304.562988,313.913879
2084-09-06,309.986481,307.973663,303.309906,307.560028,305.183319,309.170105,303.603851,306.990784,305.817932,311.589325
2084-09-07,309.878052,307.835907,304.425201,307.923492,303.993561,308.040009,310.279816,304.986298,303.675293,311.527557
2084-09-08,311.562805,307.354309,305.634216,309.619476,304.911407,303.409851,305.377838,305.610291,299.136383,309.228455
2084-09-09,311.640839,307.142365,304.435913,308.220032,303.728729,298.726685,299.426453,303.586792,300.020691,306.069855
2084-09-10,312.189148,300.124939,304.723267,306.448456,306.458435,303.249268,301.285736,302.065704,304.620911,305.882568
2084-09-11,310.983063,299.732483,305.247437,301.597870,309.402649,303.379181,301.903259,305.460266,308.329102,306.630707
2084-09-12,311.169678,309.334015,305.213470,303.454773,311.957275,301.530884,302.503510,298.564758,307.892792,306.374542
2084-09-13,312.541962,300.671448,308.868500,305.388489,309.235718,300.446503,303.865509,296.929688,309.870941,304.316956
2084-09-14,314.253357,299.810944,309.488342,306.736969,308.155853,303.195435,303.451538,300.524384,306.284515,303.148560
2084-09-15,312.168884,301.612946,309.490021,306.589935,305.959381,301.185303,305.217957,302.947479,300.364685,303.395905
2084-09-16,312.513275,303.266632,309.505463,303.123291,308.737305,302.218384,305.749695,304.050140,300.384827,303.808655
2084-09-17,305.385406,303.213898,308.706757,300.112091,309.183868,305.289551,305.193695,303.539581,306.449066,305.277710
2084-09-18,298.263824,302.965332,306.188721,304.417816,307.587128,306.298218,305.144714,305.396423,305.691345,301.097992
2084-09-19,302.548218,298.349304,302.609253,301.757477,305.579895,303.111328,303.521301,299.134399,305.960419,294.011017
2084-09-20,297.580322,299.602844,297.021576,305.342682,300.768921,302.635010,298.893494,296.238983,303.951660,293.118011
2084-09-21,295.821533,301.046509,294.610779,310.770508,298.808289,296.334564,305.368744,297.237396,303.793304,295.445801
2084-09-22,300.805145,303.586700,299.275604,313.275513,303.616119,300.762115,308.212341,299.675201,304.374084,301.478058
2084-09-23,302.768890,306.664215,299.407135,310.761261,302.808014,300.458130,304.306610,303.251740,304.709320,300.152710
2084-09-24,305.176880,300.134155,300.902649,308.560089,304.768463,303.102905,299.410217,304.236267,303.391174,300.779785
2084-09-25,304.664001,299.051971,305.794281,306.467926,303.684021,303.368591,290.600800,304.420441,300.599121,301.677917
2084-09-26,307.582764,299.564087,301.821533,306.292450,301.425934,303.939880,298.546631,305.273163,299.018860,303.652802
2084-09-27,302.909027,304.483032,301.878540,305.767731,296.409393,302.575806,301.281799,305.120178,300.608398,304.581848
2084-09-28,297.455902,299.032806,300.248138,295.059784,299.374451,303.720795,296.182343,301.793274,302.787567,307.198944
2084-09-29,294.137878,299.296814,296.208557,297.721069,301.821198,303.614349,296.147705,303.999023,302.466858,307.939148
2084-09-30,296.326599,296.862366,297.805786,298.340179,304.926910,305.948883,295.597107,298.756866,305.033417,306.489838
2084-10-01,296.569824,297.028717,295.256439,298.171417,305.129333,307.438843,296.991516,295.977692,304.095367,303.835449
2084-10-02,291.357300,292.533997,294.960815,293.484375,304.227753,304.283386,300.165497,295.156464,300.780792,299.714600
2084-10-03,289.454193,291.546600,296.398071,292.541565,300.416931,302.924774,304.242432,297.150543,297.687439,298.069397
2084-10-04,291.237030,293.997620,297.780060,295.798492,297.337738,302.515076,302.757996,296.534332,298.806793,295.055450
2084-10-05,291.360840,299.624939,296.972137,300.110779,291.676422,293.231567,303.931000,298.119873,305.388641,295.734283
2084-10-06,298.055084,305.092102,294.065765,302.155487,285.498260,291.012604,300.836304,297.901459,303.490997,297.642761
2084-10-07,291.805084,304.498505,300.751740,300.423950,291.847961,284.335907,293.419403,296.122833,301.326691,296.919037
2084-10-08,295.799255,297.618835,301.699097,293.009125,285.821991,292.305206,293.039154,296.064850,304.189301,291.207092
2084-10-09,296.758759,301.456940,298.047943,295.108673,289.624634,294.792511,285.662354,299.205444,305.860229,294.335510
2084-10-10,299.049866,294.914215,295.001160,298.835968,285.056427,297.093964,286.966797,301.708252,300.192810,298.459656
2084-10-11,298.003662,298.046539,296.308777,300.816833,290.286743,296.985779,291.647308,301.147217,301.605560,298.356049
2084-10-12,294.786621,300.017487,294.320984,299.731995,298.403290,295.695251,295.002411,301.312866,301.283051,298.481750
2084-10-13,292.291016,307.757111,297.162903,297.769501,301.439117,299.953552,301.008759,302.394379,299.636078,301.006744
2084-10-14,288.049744,301.040100,297.607971,300.643616,301.667938,299.059845,305.787598,302.142303,293.954346,301.786896
2084-10-15,288.387360,299.726532,298.881866,300.134155,302.747864,297.471252,301.380585,301.059570,297.122162,303.782654
2084-10-16,292.779846,294.154999,293.067230,301.581970,303.425262,298.534882,308.109497,303.948700,294.954742,303.100311
2084-10-17,297.551819,293.472809,295.460846,299.884796,301.522400,298.002258,299.450775,303.525940,296.589142,303.760681
2084-10-18,299.112000,301.666077,292.447144,299.118225,303.143707,290.152130,289.496521,304.336273,294.192749,303.162231
2084-10-19,300.634521,295.892822,294.907593,301.248383,300.850037,289.224670,284.646545,304.711700,296.494446,303.685608
2084-10-20,302.018738,296.876587,297.175934,302.586975,289.956512,296.794769,292.701569,305.918884,295.304321,303.286285
2084-10-21,303.037994,297.528137,297.251251,299.414795,290.277374,300.354797,300.128387,305.458191,295.678192,304.389893
2084-10-22,301.709442,298.378998,297.781891,295.588593,293.977386,300.912598,301.377106,301.115204,298.894257,302.402527
2084-10-23,299.791779,300.560944,301.415222,293.286407,296.642242,296.504913,299.756805,293.239471,299.847168,303.417480
2084-10-24,292.326416,296.607605,300.548767,290.137634,299.242523,291.371704,295.467072,292.495636,300.794464,303.394562
